area,crawl_time,decoration,elevator,flood,follow_number,house_id,location,look_number,orientation,pub_duration,room,title,total_price,total_unit,unit_price,xiaoqu
74.78,2019-06-26 12:43:34,精装,有电梯,低楼层(共29层)2001年建板塔结合,19,ce7007c7349bf209ff6addef5dcc3229,莲塘,51,西南,3个月以前,2室2厅,桐景花园，南向大两房，红本满五年唯一,375,万,50148,桐景花园 
86.16,2019-06-26 12:43:34,精装,有电梯,低楼层(共34层)2004年建塔楼,31,9e74ae8153a5826bc2950073270e2d63,莲花,11,东北,3个月以前,3室2厅,满五年唯一红本 采光好 安静无遮挡,610,万,70799,长城盛世家园二期 
89.66,2019-06-26 12:43:34,毛坯,有电梯,低楼层(共33层)2016年建板塔结合,50,bb93198555bc063bb523c28bb240ebff,横岗,32,北,8个月以前,3室2厅,无缝接驳六约地铁站 正规三房两卫 看房方便 价格可谈,330,万,36806,锦荟PARK 
75.61,2019-06-26 12:43:34,简装,有电梯,中楼层(共23层)2007年建塔楼,75,1ebaebc04df926898f0f53a58726cf10,前海,23,南,8个月以前,2室1厅,业主诚心卖，房子满五年唯一，税费少,560,万,74065,新德家园 
63,2019-06-26 12:43:34,简装,有电梯,中楼层(共30层)2003年建塔楼,12,f6a9beed060c48d1e5d6953eb64a13df,布吉关,30,南,21天以前,2室1厅,业主诚意出售，满两年，看房方便,275,万,43651,百合星城一期 
102.5,2019-06-26 12:43:34,简装,有电梯,中楼层(共25层)2008年建板塔结合,28,a5420bd89048c85953fb29891efdd5d4,碧海,33,东南,1个月以前,4室2厅,阳光海高楼层四房，看花园，安静,736,万,71805,泰华阳光海小区 
87.41,2019-06-26 12:43:34,精装,有电梯,低楼层(共20层)2009年建塔楼,42,4696849476a864e6b27964249192f07f,碧海,20,西南,2个月以前,3室2厅,户型很通透     装修很精致     带1个入户4个阳台,569,万,65096,碧海富通城四期 
37.23,2019-06-26 12:43:34,精装,有电梯,低楼层(共33层)2004年建板塔结合,6,7f5d562ec8442396df010b1d90a96a19,莲花,12,北,1个月以前,1室1厅,优质房源，适合居住，红本在手，看房方便,275,万,73866,深业岭秀名苑 
73.62,2019-06-26 12:43:34,简装,有电梯,高楼层(共21层)2001年建塔楼,47,d04b2005c4abb8fe3b9c87c8e4baa368,布吉街,26,东南,28天以前,2室1厅,刚需必看 地铁口200米  东南向无遮挡 看半个布吉视野,283,万,38441,灏景明苑 
78.62,2019-06-26 12:43:34,精装,有电梯,高楼层(共31层)2003年建板塔结合,73,d08d34df5d63c9d8d06a662f931ef1c8,南山中心,35,东,1个月以前,3室1厅,南山南油三房  满五年精装修业主自住,439,万,55839,金晖大厦 
