area,crawl_time,decoration,elevator,flood,follow_number,house_id,location,look_number,orientation,pub_duration,room,title,total_price,total_unit,unit_price,xiaoqu
159.4,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共20层)2007年建平房,14,5e57d19e00ff9d9f231d145f89214d61,闻堰,2,南,4个月以前,3室1厅,此房为一线江景房，纯边套户型，高楼层视野好,420,万,26349,绿城西子郁金香岸 
135.72,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共33层)2011年建塔楼,13,ce1506f1077926f5b1f4fb5f349d41c4,沿江南,0,南,一年前,3室2厅,品质小区，户型通透，高楼层双阳台,360,万,26526,世茂江滨花园峻景湾 
181.5,2019-06-26 12:49:11,精装,有电梯,高楼层(共18层)2004年建板楼,32,640ee04c98f762a3dd5548179d7da0ad,文三西路,0,南 北,10个月以前,4室2厅,一梯一户大露台，诚心出售，清爽装修，边套户型,766,万,42204,山水人家清水湾 
131.33,2019-06-26 12:49:11,毛坯,有电梯,中楼层(共13层)2013年建板塔结合,10,13c7ad7a410b16159d017ed38e9edb89,勾庄,2,南,6个月以前,5室2厅,赞成美树 跃层 户型正气 实用面积大,370,万,28174,赞成美树 
52.21,2019-06-26 12:49:11,精装,有电梯,低楼层(共25层)2015年建板楼,9,473844206a3ea050a396e125fbf8944b,桥西,0,南,1个月以前,1室1厅,精装修10几万 朝南 西边套 全明户型 50年产权,110,万,21069,富越香郡盈座 
73.3,2019-06-26 12:49:11,简装,无电梯,高楼层(共7层)2000年建板楼,7,e99a1921a15091b9b39f4c8afa44cb2b,文三西路,0,南,一年前,2室2厅,康乐香港城简装两房 业主诚心出售,300,万,40928,康乐香港城 
114.28,2019-06-26 12:49:11,精装,有电梯,低楼层(共16层)2004年建板楼,37,38dc79f8c3313dc752a8334eaeeedfde,嘉绿,1,东 南,6个月以前,3室1厅,东边套 不沿街 配套实施齐全   地铁二号线,550,万,48128,嘉绿名苑 
61.97,2019-06-26 12:49:11,简装,无电梯,中楼层(共6层)1995年建板楼,4,b71921fc19f1d462928b352844e9bc1e,文三,8,南,2个月以前,2室1厅,95年小区，停车方便，机关房改房,440,万,71003,马塍路11号 
81.38,2019-06-26 12:49:11,毛坯,有电梯,中楼层(共24层)2011年建板楼,25,2b101ae3c9981a2796320589b187018e,金沙湖,14,东,4个月以前,2室2厅,龙湖天街商场，地铁一号线，下沙繁华地段！,308,万,37848,龙湖滟澜山丽轩一期 
147.41,2019-06-26 12:49:11,精装,有电梯,低楼层(共15层)2013年建板楼,17,79afeb319e389ca281fbed48c232e471,临平,6,南 北,3个月以前,3室2厅,绿城品质 满五唯一  精装修  东边套 带二个大露台,360,万,24422,绿城蓝庭东区 
89.31,2019-06-26 12:49:11,简装,有电梯,中楼层(共17层)2008年建板楼,46,505623e960af0341456097471b41d02c,丁桥,0,南,6个月以前,3室2厅,三房户型 简装 中间楼层 采光无遮挡 诚心出售,240,万,26873,后珠美邻嘉苑 
89.75,2019-06-26 12:49:11,精装,有电梯,高楼层(共26层)2012年建板楼,110,230097086b38efe8bcd12e7b25732b00,三墩,0,南 北,6个月以前,3室2厅,金地自在城 三房两卫 东边套 客厅带阳台 业主诚心出售,370,万,41226,金地自在城 
209,2019-06-26 12:49:11,简装,无电梯,高楼层(共6层)1999年建板楼,15,013a035f94cc706eb876304263d618be,文三西路,1,南,4个月以前,5室2厅,小区二期房源年代新 结构好 带阁楼储物空间大,690,万,33015,金都新城 
153.48,2019-06-26 12:49:11,精装,有电梯,高楼层(共14层)2005年建板楼,18,a6b3aee4b1928b551bbfd152390db717,滨江区政府,0,南 北,4个月以前,3室2厅,区政府版块 大三房 户型方正 安静不临街,760,万,49518,江南豪园 
49.81,2019-06-26 12:49:11,精装,有电梯,21层2016年建板楼,0,aa9d797c6c88ec7117a631b9df9bc382,西兴,0,西,9天以前,3室2厅,地铁口精装三房公寓   诚心出售,165,万,33126,玲珑府 
72.77,2019-06-26 12:49:11,简装,有电梯,中楼层(共23层)1998年建塔楼,180,5cf18e3d8a1768a38e37ed6d69bea4e1,翠苑,6,南,一年前,2室1厅,天苑花园 带大阳台 户型正气 采光好 闹中取静,282,万,38753,天苑花园 
126.27,2019-06-26 12:49:11,精装,无电梯,中楼层(共6层)2005年建板楼,59,ba1fa2bc4d7b001221a46fccd5cd1ec1,高教园区西,1,南,一年前,3室2厅,精装修 大三房 东边套 全明户型 自带百平露台,460,万,36430,东海未名园 
88.45,2019-06-26 12:49:11,毛坯,有电梯,低楼层(共11层)2011年建板楼,439,f6c00d4d2fe4b5753010f00c30ec6d23,九堡,8,南 北,一年前,3室1厅,金雅苑难得的三开间小三房，有花园,235,万,26569,金雅苑社区 
68.53,2019-06-26 12:49:11,简装,无电梯,低楼层(共6层)2005年建板楼,7,5c400377b6c433017be60d499b7cb789,近江,66,南,29天以前,2室1厅,低总价 好户型 天地小套，房东诚心卖,355,万,51803,望江家园东园 
71,2019-06-26 12:49:11,精装,有电梯,中楼层(共6层)2013年建板楼,123,c34083de5f1bd5e6d55872d862c3657b,乔司,5,东南,4个月以前,2室1厅,乔司小户型住宅，适合刚需客户。,155,万,21831,东冠逸景花苑 
161.42,2019-06-26 12:49:11,精装,有电梯,低楼层(共30层)2014年建板楼,40,fe814ea9b1932f4d43c1307314f9f50b,滨江区政府,6,南 北,4个月以前,3室2厅,绿城品质   三开间朝南  带车位 满五唯一,900,万,55756,绿城明月江南 
237,2019-06-26 12:49:11,精装,有电梯,低楼层(共29层)2010年建塔楼,2,44fffe196358aaab49c61883f18f463d,文教,1,南,4个月以前,4室2厅,金都城市芯宇 4室2厅 1350万,1350,万,56963,金都城市芯宇 
73.56,2019-06-26 12:49:11,精装,有电梯,中楼层(共16层)2012年建板楼,43,be40288c8ea6c1a15c6d10ad9e3547a3,丁桥,12,南,一年前,2室2厅,两房户型 户型正气  业主自住装修，装修清爽,230,万,31267,丁桥颐景园 
80.15,2019-06-26 12:49:11,精装,无电梯,高楼层(共7层)1996年建板楼,41,1359f81cf0895ffc2c62eae9676e5a48,文三西路,5,南 北,11个月以前,2室2厅,紫金公寓 南北通透 厨卫全明 业主诚心,310,万,38678,紫金公寓 
123.18,2019-06-26 12:49:11,简装,有电梯,低楼层(共29层)2007年建板楼,32,3bff7af37c0a7129a7db8f69d82c5a2b,高教园区西,0,南,9个月以前,3室2厅,70年住宅双层上下方便带大露台,275,万,22326,四季名门城市公寓 
88.95,2019-06-26 12:49:11,精装,有电梯,中楼层(共29层)2011年建板楼,29,089e4fde566b0634f4b744b4140f1fe5,南星,6,南,7个月以前,2室2厅,楼层高 户型通透 满五年 有车位可售 整洁装修,598,万,67229,赞成林风和风苑 
131.33,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共15层)2018年建板楼,4,c14ba0c21521cd6648da3d4f835bd12b,丁桥,13,南,28天以前,3室2厅,城发云锦城 3室2厅 295万,295,万,22463,城发云锦城 
62.82,2019-06-26 12:49:11,简装,无电梯,高楼层(共6层)2002年建板楼,8,fa08db274057b0ad3106f2dcc903b01a,萧山市区,8,南,27天以前,3室2厅,配套齐全 房东诚心出售 看房方便 ！！,220,万,35021,广德小区 
68.47,2019-06-26 12:49:11,简装,无电梯,中楼层(共5层)1982年建板楼,0,e4e695a18302d40496cbfb1d663bd115,学军,8,南,23天以前,3室0厅,日晖新村 3室0厅 548万,548,万,80036,日晖新村 
243,2019-06-26 12:49:11,精装,有电梯,高楼层(共11层)2013年建板塔结合,40,5b8d19a00b73292bb76d7e4d0bed6695,临平,4,南 北,3个月以前,6室2厅,绿城蓝庭西区顶跃2层 精装修 6房3卫直接拎包入住,480,万,19754,绿城蓝庭西区 
127.07,2019-06-26 12:49:11,精装,有电梯,中楼层(共16层)2012年建板楼,15,bc89a6f720650825885343d99836c8a5,丁桥,8,南 北,2个月以前,3室2厅,带地暖 中间楼层 纯边套 对小区花园风景优美,418,万,32896,广宇上东名筑 
274.18,2019-06-26 12:49:11,精装,有电梯,高楼层(共22层)2005年建板楼,4,57fbddbd3b74944583d203da04ec7108,萧山新城区,1,南 北,2个月以前,5室2厅,跃层，精装修，满五唯一，开元物业，中高楼层,870,万,31731,开元加州阳光小区 
53.52,2019-06-26 12:49:11,精装,无电梯,低楼层(共7层)1992年建板楼,66,17c9ee284287aa3cfa8c661e0b1bdcc8,建国北路,10,南 北,7个月以前,2室1厅,艮园小区 一楼带院子 南北两房 自住装修 诚心出售,218,万,40733,艮园社区 
84.12,2019-06-26 12:49:11,精装,有电梯,中楼层(共17层)2013年建塔楼,18,12ea410e6ad66c55dfab96768353891a,石桥,7,南 北,2个月以前,2室2厅,桦枫居南区 精装两房 业主自住精装 高楼层,290,万,34475,嘉里桦枫居 
133.89,2019-06-26 12:49:11,精装,无电梯,中楼层(共7层)2000年建板楼,16,7b8e6ac1c4895429b523eec731394063,潮鸣,0,南 北 东,2个月以前,4室2厅,丽景苑 东河边上 品质小区 全明东边套 精装修 诚售,720,万,53776,丽景苑(下城) 
68.08,2019-06-26 12:49:11,简装,无电梯,低楼层(共6层)1989年建板楼,8,6c8f05b2720f6763d6c1974b7be4ff40,武林,6,南 北,20天以前,3室1厅,安吉路 武林路 近西湖800米 适合养老,388,万,56992,环西新村 
53.01,2019-06-26 12:49:11,精装,无电梯,中楼层(共6层)1996年建板楼,6,cc6c6b4fbc1cd97a44bdc817775d3269,大关,14,南,19天以前,2室1厅,水晶城旁，16年底装修，有钥匙，房东诚心出手,200,万,37729,大关西七苑 
63.29,2019-06-26 12:49:11,简装,无电梯,中楼层(共6层)1996年建板楼,18,fe3384ff18835bf7064ecee2d3eead52,古荡,1,南,10个月以前,2室2厅,亚洲城花园 两房低总价出售 ，目前空置可直接入住,288,万,45505,亚洲城花园 
128,2019-06-26 12:49:11,精装,无电梯,高楼层(共7层)1994年建板楼,18,cbf6eb60438121c25ddb4bfcacbdb020,长庆,1,南,一年前,4室1厅,青蓝闹中取静优质小区，三房朝南户型，采光充足,545,万,42579,水陆寺巷 
167.77,2019-06-26 12:49:11,精装,无电梯,高楼层(共6层)2005年建板楼,9,6ee8b30a3667207b6a3bc00f110b5065,申花,0,南,2个月以前,5室2厅,政苑小区 5室2厅 730万,730,万,43512,政苑小区 
48.06,2019-06-26 12:49:11,精装,无电梯,高楼层(共6层)1988年建板楼,27,309c9593d3344727d4c5bda44c7d0515,德胜,10,南 北,1个月以前,2室1厅,德胜新村，精装修两室一厅，采光无遮挡，看房随时，,186,万,38702,德胜新村 
129,2019-06-26 12:49:11,精装,有电梯,中楼层(共28层)1998年建板楼,26,87f22e1b6b35d14932e6c096adfe4ea6,天水,3,南,一年前,3室1厅,长寿桥电梯房，地铁站一百米左右,510,万,39535,三华园 
84.25,2019-06-26 12:49:11,简装,有电梯,中楼层(共17层)2012年建板楼,2,53a3d30673ce8ec252730f605223d3ee,九堡,4,西南,2个月以前,3室2厅,罗兰春天 简装三房两卫 满五唯一 只个税 看房方便,290,万,34422,罗兰春天 
132.47,2019-06-26 12:49:11,精装,无电梯,低楼层(共6层)2007年建板楼,7,6f41de5451ab38605a54f901ad03872b,闻堰,3,南 北,2个月以前,3室2厅,戈雅公寓西班牙风格洋房中间楼层大三房,360,万,27176,通和戈雅公寓 
58.57,2019-06-26 12:49:11,毛坯,无电梯,高楼层(共5层)2008年建板楼,15,daea09bcb0ca08eb65f764258e6b76bd,临平,4,南,2个月以前,2室1厅,临平市区 两房总价低 交通便利 生活配套成熟,125,万,21342,邱山小区 
117.91,2019-06-26 12:49:11,精装,有电梯,中楼层(共16层)2008年建板楼,1,f7c26761ec47b448ca5d9e93ece8e941,闲林,0,南,2个月以前,3室2厅,江南新港满两年精装自住三房诚心出售,239,万,20270,江南新港公寓 
135.08,2019-06-26 12:49:11,简装,无电梯,低楼层(共8层)2006年建板楼,3,243afb4488840a04dc4a8dae036aeffd,九堡,0,南,23天以前,3室2厅,晨光绿苑 全明通透 带卷帘门车库 可停两部车,415,万,30723,晨光绿苑南苑 
54.44,2019-06-26 12:49:11,简装,无电梯,低楼层(共6层)1989年建板楼,3,4e9a063adc9cff526640a16fdad07c84,翠苑,0,南,23天以前,2室1厅,翠苑三区，大院子；两房朝南，不沿马路；配套成熟,265,万,48678,翠苑三区 
138,2019-06-26 12:49:11,精装,无电梯,高楼层(共6层)2000年建板楼,4,359a4d7e1f803758504ef296747a292c,文三西路,0,南,22天以前,3室2厅,满五唯一 精装带地暖  三房朝南 客厅层高5米,552,万,40000,沁雅花园 
151.56,2019-06-26 12:49:11,精装,有电梯,中楼层(共19层)板楼,9,65b4c2729bd1f7cf682da8f673c3935e,复兴,0,东 南 北,21天以前,3室2厅,江新苑 品质小区 人车分流 东边套 江景房 免双税,700,万,46187,江新苑小区 
146.9,2019-06-26 12:49:11,毛坯,有电梯,中楼层(共31层)2007年建板楼,46,57f7dbe01863e3055c92125d0ec32c68,沿江北,6,南 北,一年前,3室2厅,满五唯一 南北通透 纯毛坯 三房二卫 楼层好 采光足,348,万,23690,梦琴湾 
88.73,2019-06-26 12:49:11,精装,有电梯,低楼层(共18层)2012年建板楼,0,5b33ac5970a10f057e613eeaaa8abc36,三塘,0,南,20天以前,3室1厅,香石公寓   电梯次新房   精装修  拎包入住  诚心出售,490,万,55224,香石公寓 
71.99,2019-06-26 12:49:11,简装,无电梯,高楼层(共6层)1993年建板楼,3,04b117ec8e957d00d2fbb179dd5be444,翠苑,0,南 北,20天以前,3室1厅,翠苑四区难得的正气三房，户型很好，业主也诚心出售的,285,万,39589,翠苑四区 
90.87,2019-06-26 12:49:11,简装,无电梯,高楼层(共6层)1995年建板楼,2,0e60a7663d14c408353e5c97f0e5f0aa,南肖埠,1,南 北,18天以前,3室1厅,南肖埠社区 经典三房 中间楼层 采光充足 业主诚心卖,390,万,42919,南肖埠社区 
122,2019-06-26 12:49:11,精装,有电梯,低楼层(共28层)2009年建板楼,2,08273f66c18ef512a4bd687006445ed3,高教园区西,1,南,17天以前,3室2厅,楼层好，户型佳，配套成熟，出行方便,355,万,29099,四季风景苑 
85.9,2019-06-26 12:49:11,简装,无电梯,低楼层(共6层)2005年建板楼,1,0cf70232c07b047560d543c3007de11d,三里亭,0,南,16天以前,3室1厅,地铁站房，户型方正，诚心出售 ，标准三房,390,万,45402,三里新城兰苑 
122.36,2019-06-26 12:49:11,简装,无电梯,高楼层(共6层)1998年建板楼,70,89651e7efa71bfb51050dab0638c2d2d,嘉绿,8,南 北,一年前,3室2厅,物华小区不沿街 自住大3房 看房方便,420,万,34325,物华小区 
89.38,2019-06-26 12:49:11,简装,有电梯,中楼层(共18层)2009年建板楼,172,d670430ecac1fd6bd6ee2fde5ece4d37,申花,12,南,一年前,3室1厅,万家花城 滨江物业 环境优美  诚心出售,420,万,46991,万家花城二期 
184.71,2019-06-26 12:49:11,简装,有电梯,低楼层(共24层)2010年建板楼,25,c88072e386d0340c6591650b7798840c,嘉绿,12,南 北,一年前,4室2厅,滨江开发商 小区里面位置 楼层好 配套齐全 交通便利,950,万,51432,金色蓝庭 
58.54,2019-06-26 12:49:11,简装,无电梯,中楼层(共6层)1980年建板楼,0,f8ca633371e2cc9ba1bf88648797325c,四季青,0,南 北,16天以前,2室1厅,商教苑 经典两房 简单装修 采光充足 业主诚心卖,280,万,47831,采荷街道商教苑社区 
128.79,2019-06-26 12:49:11,简装,有电梯,中楼层(共25层)2010年建板楼,1,5671a65c2988788b75da16da79365cac,九堡,0,南 北,16天以前,3室2厅,九月庭院边套大三房，满五年税费低，楼层好视野开阔,410,万,31835,九月庭院 
88.74,2019-06-26 12:49:11,精装,有电梯,中楼层(共11层)2014年建板楼,10,97dd9e76ff79091b07990dadd6f4e46c,闲林,1,南,16天以前,3室1厅,未来科技城 青枫墅园林语阁 满五唯一  拎包入住,290,万,32680,青枫墅园 
138.9,2019-06-26 12:49:11,毛坯,有电梯,低楼层(共22层)2011年建板楼,47,40cde82e0519a20bed3125487cc135a6,临平,14,南,一年前,3室2厅,康城国际 毛坯户型正气通透 业主急售 价可谈,355,万,25558,理想康城国际 
119.76,2019-06-26 12:49:11,简装,有电梯,中楼层(共18层)2007年建板楼,28,60141dbd59205b5357f20fe0928430d9,嘉绿,7,南 北,一年前,3室1厅,嘉绿青苑闹中取静 房子格局好 房子新 电梯房 配套齐全,600,万,50101,嘉绿青苑 
122.76,2019-06-26 12:49:11,毛坯,有电梯,低楼层(共18层)2015年建板楼,10,ab8082e31e283a1e949a125f9e389202,闲林,10,南,一年前,3室2厅,竹海水韵大三房 楼层好 位置佳 视野开阔 看房方便,280,万,22809,竹海水韵 
113.4,2019-06-26 12:49:11,毛坯,无电梯,低楼层(共5层)2013年建板塔结合,38,5642b1482aec4281f824c7c3565f16e3,临平,6,南,3个月以前,2室1厅,绿城蓝庭洋房，一本证，满两年，品质洋房。,255,万,22487,绿城蓝庭西区 
284.2,2019-06-26 12:49:11,毛坯,无电梯,低楼层(共5层)2013年建板塔结合,29,ba3d6a1e421681ae4f28b162ea3dce95,湘湖,0,南 西 北,一年前,5室2厅,一层越二层的户型，毛坯房，格局大 气,690,万,24279,华瑞湘湖美地 
132.55,2019-06-26 12:49:11,简装,有电梯,中楼层(共11层)2003年建塔楼,54,e9cd8b3866cd7b497223726102deddad,文一西路,8,南 北,一年前,4室2厅,电梯房，看房方便，视野开阔，诚心出售,625,万,47153,嘉南公寓小高层 
127.9,2019-06-26 12:49:11,毛坯,有电梯,中楼层(共23层)2015年建板楼,16,be67f31d4bb3ee18a60a93d7643e665c,钱江世纪城,7,南,3个月以前,3室2厅,春和大面积东边套，满两年，毛坯房,640,万,50040,金昌春和钱塘 
58.54,2019-06-26 12:49:11,简装,无电梯,中楼层(共7层)1996年建板楼,35,d75fecb08c82ec8f0a82adb2e39bd46f,建国北路,9,西北,3个月以前,2室1厅,环城东路小区 中间楼层 单价低 看房方便,220,万,37582,环城东路298-311号 
171.74,2019-06-26 12:49:11,精装,有电梯,14层板楼,80,42d06063616bded273c77bda74a13496,西溪,25,南 北,3个月以前,5室2厅,绿城精装修  复式楼上两层地下室一层 带花园 西边套,1120,万,65215,西溪诚园致诚苑 
64.17,2019-06-26 12:49:11,简装,无电梯,中楼层(共7层)1999年建板楼,48,49b8b4aa628c2ae10e5fce207dc7bb9f,建国北路,11,南 北,3个月以前,2室1厅,艮园小区 地铁口 南北两房 西边套 5楼 采光充足,253,万,39427,艮园社区 
89.83,2019-06-26 12:49:11,毛坯,有电梯,低楼层(共18层)2014年建板楼,84,426ce137a9741f352890063e2d40185a,闲林,5,南,一年前,3室2厅,少量三房两卫西边套，全明户型，实际得房率高,260,万,28944,融创金成西溪海 
143.46,2019-06-26 12:49:11,精装,无电梯,高楼层(共6层)1998年建板楼,70,471d2812d402f02aedf50cfc45867d3a,文一西路,8,南,一年前,4室2厅,精装修恩济大跃层！优质改善大户型！,598,万,41685,恩济花苑 
138.61,2019-06-26 12:49:11,毛坯,有电梯,中楼层(共11层)2008年建板楼,97,0be8945e40948dcaa3a772e68fa2d7d4,沿江北,11,南,一年前,4室2厅,此房格式好，视野开阔，地铁口大四房,345,万,24890,伊萨卡国际城绮风园 
89,2019-06-26 12:49:11,毛坯,有电梯,11层2018年建板楼,13,f20e538e26862c7049608ee25ac4c3fc,未来科技城,6,南,3个月以前,3室2厅,北大资源未名府 3室2厅 380万,380,万,42697,北大资源未名府 
96.88,2019-06-26 12:49:11,简装,有电梯,高楼层(共11层)板楼,42,146847f47679a244515965f98ea7c6cb,闸弄口,12,南 北,3个月以前,3室1厅,此房满五不唯一没有增值税 户型正气 西边套.采光好,400,万,41289,万家花园家和苑 
138.92,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共12层)2011年建板楼,44,e3882ebe705e5c5f85a91e7fe79e95df,西溪,9,南 北,3个月以前,3室2厅,和家园三房，视野开阔，可观山景，户型方正，看房方便,575,万,41391,坤和和家园 
89.88,2019-06-26 12:49:11,简装,有电梯,低楼层(共18层)2014年建板楼,106,884c53554173fdb604c375b1872b1b72,闲林,15,东南,3个月以前,2室1厅,未来科技城板块 青枫墅园 西边套 简单装修 房东诚售,240,万,26703,青枫墅园 
137.25,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共28层)2014年建板楼,31,49d6b4f311d05cb93ca544a81cc44eb7,三墩,3,南,一年前,3室2厅,浙铁阳光郡 拱墅三室两厅 看房方便 车位另算,500,万,36430,阳光郡 
106.41,2019-06-26 12:49:11,简装,无电梯,高楼层(共5层)1999年建板楼,192,9f221a9a79879c9a49928458b6ab6605,文三西路,8,南 北,一年前,3室2厅,南都德迦西区 带阁楼 诚心出售,450,万,42290,南都德迦西区 
70.9,2019-06-26 12:49:11,简装,无电梯,高楼层(共6层)1997年建板楼,199,f45aefe536e85915053c5e4d9678867c,文三西路,8,南,一年前,3室2厅,交通方便，顶楼带阁楼，户型敞亮,290,万,40903,香樟公寓 
87,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共10层)2013年建板楼,8,77bee62c2a5560eb0586995601004066,西溪,23,南 北,2个月以前,3室2厅,南北通透格局 一房朝南两房朝北 楼层好 采光充足,435,万,50000,中海西溪华府 
116.46,2019-06-26 12:49:11,简装,无电梯,中楼层(共4层)2006年建板楼,14,626e49aa4aa9f1fb3e901d26ca84d7d3,良渚,11,南,2个月以前,3室2厅,白鹭郡北，三房户型，视野开阔，采光好。,310,万,26619,良渚文化村白鹭郡北 
87,2019-06-26 12:49:11,毛坯,有电梯,低楼层(共32层)2010年建塔楼,28,d5c073effc2c14c4a67d9ad5551a5fff,高教园区东,15,南 北,2个月以前,3室2厅,保利江语海纯边套三房 一线江景 看房有钥匙,295,万,33909,保利江语海 
127.7,2019-06-26 12:49:11,毛坯,有电梯,低楼层(共24层)2011年建板塔结合,21,507176fb8b439c8f3f0b4b71c36c5a97,金沙湖,10,南,2个月以前,3室2厅,满二，房东城西房子已看好，带车位，价格可谈,460,万,36022,龙湖滟澜山澜轩 
104.26,2019-06-26 12:49:11,毛坯,有电梯,34层2010年建板楼,47,95ef201a08bbe65f6d452782a9ccf3ad,沿江南,14,南,一年前,3室1厅,保利东湾毛坯三房，楼层佳，视野好,300,万,28775,保利东湾 
84,2019-06-26 12:49:11,精装,有电梯,高楼层(共16层)2013年建板楼,55,6280cca236fd59b8bcd456edd608cb83,笕桥,7,南,一年前,3室2厅,三开间朝南35万精装未入住，业主置换诚心出售~,375,万,44643,金色黎明二期 
145.67,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共17层)2011年建板楼,4,af1d4a7675ca81c7542b5f060b992cc4,九堡,7,南,一年前,4室2厅,品质小区，毛坯跃层，装修发挥空间大,460,万,31579,圣奥领寓 
226.11,2019-06-26 12:49:11,毛坯,有电梯,低楼层(共6层)2014年建板楼,1,f01c9ab2da223bf5d3dcab6960583cfb,转塘,0,南,一年前,4室2厅,18年12月满两年，一楼带花园，毛坯，看房方便。,810,万,35824,融创瑷骊山 
89.08,2019-06-26 12:49:11,精装,有电梯,中楼层(共16层)2006年建板楼,42,2187cf5113faa111f8dba0d1b9f9d792,丁桥,11,南,11个月以前,3室2厅,户型方正  格局正采光不是问题拎包入住满五年三房格局,235,万,26381,长睦邻里人家东苑 
73.59,2019-06-26 12:49:11,简装,无电梯,高楼层(共7层)1998年建平房,23,c1fbd10e0b5e7e06ae58b8accf6d709e,近江,13,南,一年前,3室2厅,胜利天地 三室两厅 小三房 总价低,410,万,55715,华龙家园 
155.63,2019-06-26 12:49:11,毛坯,有电梯,中楼层(共11层)2007年建塔楼,18,64ccfa025b9f5abcdc6cc7c79679ed31,沿江北,7,南,一年前,5室2厅,多蓝水岸大户型，西边套，看房方便,400,万,25702,多蓝水岸听涛苑 
133.15,2019-06-26 12:49:11,简装,有电梯,低楼层(共10层)2010年建板楼,81,c7c0b1e4dc5864745b2e859afe068d67,滨江区政府,7,南,一年前,4室2厅,新上东方郡西区大四房 南北通 小区中间位置不临街,725,万,54450,欣盛东方郡西区 
134,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共33层)2016年建板楼,34,b5f11d5506770eb668ebb6a292679196,萧山新城区,9,南 北,一年前,4室2厅,高楼层视野开阔，毛坯房，小区少见大面积。,620,万,46269,顺发恒园 
89.73,2019-06-26 12:49:11,精装,有电梯,低楼层(共17层)2011年建塔楼,124,b8a8deda7f6473f39962e46c796ed6a4,火车东站,11,南 北,一年前,3室2厅,诚售2015年婚房装修，保养的好，看房方便，有钥匙,395,万,44021,滨江曙光之城 
87.64,2019-06-26 12:49:11,简装,有电梯,低楼层(共11层)2010年建板楼,15,29039bfb82f807d7f265631415cd4ca2,桥西,11,南,10个月以前,3室2厅,前面就是排屋 视野开阔 位置好 户型正气,437,万,49864,天阳上河 
128.32,2019-06-26 12:49:11,毛坯,有电梯,高楼层(共13层)2000年建板楼,61,9c0b9a173b20746bf8c508e33bb844a0,复兴,13,南 北,10个月以前,4室2厅,南北通透，楼层好，交通便利，配套齐全。,590,万,45979,水澄花园南苑 
112.34,2019-06-26 12:49:11,精装,无电梯,中楼层(共5层)2008年建板楼,24,607513dacf61cd7d2ff7a504ebdae219,闲林,9,南,10个月以前,3室2厅,满五年，业主自住的，精装修的，中间楼层。,245,万,21809,爵士风情花园 
160.73,2019-06-26 12:49:11,简装,有电梯,低楼层(共17层)2007年建板楼,66,76661e6926654be531c52e8b3a0436d5,南星,7,南,10个月以前,3室1厅,花园位置  大三房东边套户型 看房有钥匙,850,万,52884,春江花月 
106.82,2019-06-26 12:49:11,简装,有电梯,低楼层(共11层)2006年建板楼,24,438a55a5f3ebe4952af380dd16a72486,石桥,6,南,一年前,3室2厅,都市枫林经典三房，房东诚心卖，看房方便,320,万,29957,通和都市枫林 
89,2019-06-26 12:49:11,精装,有电梯,高楼层(共17层)2014年建板塔结合,35,abef6d2c88c46afd53f84fa97961b198,申花,0,南 北,11个月以前,3室2厅,绿城品质开发商装修小户型，房本满两年,530,万,59551,绿城慧园 
193.77,2019-06-26 12:49:11,精装,有电梯,低楼层(共10层)2016年建板塔结合,132,ab717aaf984de170e1ffb7364b01e6ea,未来科技城,6,南,10个月以前,4室1厅,开发商精装修4000标准交付，位置好，东边套,720,万,37158,富力西溪悦居 
129.21,2019-06-26 12:49:11,毛坯,无电梯,中楼层(共6层)2004年建板楼,19,f2bf34333b13c9446cca3b0eb72b6872,高教园区东,11,南,10个月以前,3室2厅,楼梯房，文海幼儿园，地铁口，纯东边套，接近毛坯,350,万,27088,华元云水苑 
85.47,2019-06-26 12:49:11,简装,无电梯,中楼层(共6层)1993年建板楼,24,c1f454048046a9322acbb7420523c5cb,萧山市区,9,南,10个月以前,3室1厅,房东随时签约，非  常诚心出售。看房有钥匙。,240,万,28081,回澜南园 
120.5,2019-06-26 12:49:11,简装,无电梯,低楼层(共5层)2008年建板楼,38,eefe3fd505cc263398583fefca2a3ea0,闲林,3,南,10个月以前,3室2厅,满两年自住装修，一楼带花园，诚心出售！,245,万,20332,爵士风情花园 
184,2019-06-26 12:49:11,毛坯,有电梯,低楼层(共32层)2015年建板楼,19,71927031a7748633817cafea1cbd9b47,南部卧城,1,南,10个月以前,4室1厅,开元广场 带车位 税费少 毛坯房 户型好 业主诚心出售,520,万,28261,开元广场 
92.65,2019-06-26 12:49:11,精装,有电梯,低楼层(共11层)2008年建板楼,23,20295592781e8879ea152146960797c3,和睦,6,南,9个月以前,2室2厅,景上公寓 小区中间位置 钥匙已收进随时可看房,435,万,46951,景上公寓 
70.41,2019-06-26 12:49:11,简装,无电梯,低楼层(共6层)1990年建板楼,51,59ca27f0ac55eb31e779caf80086339d,古荡,2,南,一年前,3室1厅,大三房 户型方正交通繁华 纯毛坯享受更多装修空间,278,万,39484,古荡新村东区 
